Playing History Audit 'gaiggibeliin' from 2019/01/01 12:00 AM to 2019/01/30 11:59 PM,,,,,,,,,,,,
Transaction Details,Individual Transaction Amounts,Running Balance,,,,,,,,,,
Date/Time,Action,Table Name / Player / Tournament #,Game,Account Currency,Amount,Accrued StarsCoin,T Money,W Money,Balance,Total Accrued StarsCoin After this Transaction,T Money2,W Money3
21.1.2019 20:34,Table Rebuy,Klytia V,0.00/1.00 NL 6+ Hold'em,USD,-32.09,0,0,0,"5,483.94","3,076.97",0,0
21.1.2019 12:54,Table Rebuy,Marina IV,0.00/1.00 NL 6+ Hold'em,USD,-32.8,0,0,0,"5,409.48","3,076.97",0,0
16.1.2019 16:07,Table Rebuy,Panopaea VI,0.00/1.00 NL 6+ Hold'em,USD,-34.56,0,0,0,"5,723.49","3,076.97",0,0
16.1.2019 18:28,Table Rebuy,Normannia IV,0.00/1.00 NL 6+ Hold'em,USD,-38,0,0,0,"5,641.24","3,076.97",0,0
16.1.2019 18:40,Table Rebuy,Aconcagua IV,0.00/1.00 NL 6+ Hold'em,USD,-39,0,0,0,"5,316.57","3,076.97",0,0
25.1.2019 11:04,Tournament Interim Payout,2513300440,,USD,294.58,0,0,0,"7,961.29","3,076.97",0,0
25.1.2019 12:03,Tournament Won,2513300440<font color=-x-tourn-special><b>Hot $162 </font> <font color=-x-tourn-guarantee>$12K Gtd</font></b>, NL Hold'em Buy-In: 150.00/12.00,USD,"1,125.27",0,0,0,"9,086.56","3,076.97",0,0
25.1.2019 15:34,Tournament Registration,2513300577<font color=-x-tourn-special><b>Hot $109 </font> <font color=-x-tourn-guarantee>$30K Gtd</font></b>, NL Hold'em Buy-In: 100.00/9.00,USD,-109,0,0,0,"8,977.56","3,076.97",0,0
21.1.2019 20:50,Table Rebuy,Luce,0.00/1.00 NL 6+ Hold'em,USD,-40,0,0,0,"5,384.09","3,076.97",0,0
27.1.2019 9:03,Table Rebuy,Monachia II,0.00/1.00 NL 6+ Hold'em,USD,-40,0,0,0,"6,615.87","3,076.97",0,0
25.1.2019 20:36,Table Rebuy,Lacerta,0.00/2.00 NL 6+ Hold'em,USD,-40.6,0,0,0,"8,028.11","3,076.97",0,0
25.1.2019 20:51,Table Rebuy,Lacerta,0.00/2.00 NL 6+ Hold'em,USD,-42.73,0,0,0,"7,665.38","3,076.97",0,0
16.1.2019 18:23,Table Rebuy,Normannia IV,0.00/1.00 NL 6+ Hold'em,USD,-43,0,0,0,"5,696.61","3,076.97",0,0
16.1.2019 18:44,Table Rebuy,Dollfus IV,0.00/1.00 NL 6+ Hold'em,USD,-43,0,0,0,"5,078.42","3,076.97",0,0
21.1.2019 17:04,Table Rebuy,Phact V,0.00/1.00 NL 6+ Hold'em,USD,-44,0,0,0,"6,001.57","3,076.97",0,0
23.1.2019 19:07,Table Auto Rebuy,Eulalia,0.00/0.50 NL 6+ Hold'em,USD,-45.14,0,0,0,"5,902.25","3,076.97",0,0
17.1.2019 17:12,Table Rebuy,Fragaria V,0.00/1.00 NL 6+ Hold'em,USD,-45.2,0,0,0,"5,679.62","3,076.97",0,0
26.1.2019 12:10,Table Rebuy,Noemi II,0.00/1.00 NL 6+ Hold'em,USD,-45.21,0,0,0,"6,845.67","3,076.97",0,0
23.1.2019 15:39,Table Rebuy,Wil II,0.00/1.00 NL 6+ Hold'em,USD,-47.07,0,0,0,"5,302.44","3,076.97",0,0
23.1.2019 17:25,Table Rebuy,Heidelberga II,0.00/1.00 NL 6+ Hold'em,USD,-48.89,0,0,0,"6,036.04","3,076.97",0,0
16.1.2019 11:10,Table Buy In,Zenobia V,0.00/0.25 NL 6+ Hold'em,USD,-50,0,0,0,"5,954.61","3,076.97",0,0
16.1.2019 11:11,Table Buy In,Erriapo II,0.00/0.25 NL 6+ Hold'em,USD,-50,0,0,0,"5,904.61","3,076.97",0,0
16.1.2019 11:15,Table Buy In,Baade V,0.00/0.25 NL 6+ Hold'em,USD,-50,0,0,0,"5,963.36","3,076.97",0,0
16.1.2019 11:15,Table Buy In,Saiph III,0.00/0.25 NL 6+ Hold'em,USD,-50,0,0,0,"5,913.36","3,076.97",0,0
24.1.2019 7:51,Table Buy In,Edmee,0.00/0.50 NL 6+ Hold'em,USD,-50,0,0,0,"6,791.93","3,076.97",0,0
24.1.2019 13:38,Table Auto Rebuy,Roberta II,0.00/1.00 NL 6+ Hold'em,USD,-50.03,0,0,0,"6,770.36","3,076.97",0,0
23.1.2019 10:39,Table Auto Rebuy,Mnemosyne,0.00/1.00 NL 6+ Hold'em,USD,-50.14,0,0,0,"5,138.28","3,076.97",0,0
29.1.2019 14:02,Table Auto Rebuy,Ruanda II,0.00/1.00 NL 6+ Hold'em,USD,-50.25,0,0,0,"5,925.54","3,076.97",0,0
21.1.2019 16:45,Table Auto Rebuy,Field IV,0.00/1.00 NL 6+ Hold'em,USD,-50.38,0,0,0,"6,203.21","3,076.97",0,0
25.1.2019 9:06,Table Auto Rebuy,Cruithne,0.00/1.00 NL 6+ Hold'em,USD,-50.59,0,0,0,"7,011.47","3,076.97",0,0
27.1.2019 18:35,Table Auto Rebuy,Zeissia,0.00/1.00 NL 6+ Hold'em,USD,-50.69,0,0,0,"6,185.72","3,076.97",0,0
29.1.2019 20:14,Table Auto Rebuy,Ilioneus,0.00/1.00 NL 6+ Hold'em,USD,-50.7,0,0,0,"6,082.95","3,076.97",0,0
29.1.2019 14:01,Table Auto Rebuy,Rezia,0.00/1.00 NL 6+ Hold'em,USD,-50.84,0,0,0,"5,975.79","3,076.97",0,0
29.1.2019 14:07,Table Auto Rebuy,Rezia,0.00/1.00 NL 6+ Hold'em,USD,-50.87,0,0,0,"6,433.71","3,076.97",0,0
25.1.2019 20:23,Table Auto Rebuy,Gyptis,0.00/1.00 NL 6+ Hold'em,USD,-50.88,0,0,0,"8,229.63","3,076.97",0,0
29.1.2019 19:50,Table Auto Rebuy,Ilioneus,0.00/1.00 NL 6+ Hold'em,USD,-51,0,0,0,"6,434.63","3,076.97",0,0
29.1.2019 13:46,Table Auto Rebuy,Ruanda II,0.00/1.00 NL 6+ Hold'em,USD,-51.81,0,0,0,"6,237.49","3,076.97",0,0
25.1.2019 15:46,Table Auto Rebuy,Biela,0.00/1.00 NL 6+ Hold'em,USD,-52,0,0,0,"8,470.17","3,076.97",0,0
28.1.2019 16:18,Table Auto Rebuy,Hippokoon II,0.00/1.00 NL 6+ Hold'em,USD,-52,0,0,0,"6,067.90","3,076.97",0,0
29.1.2019 13:09,Table Auto Rebuy,Ruanda II,0.00/1.00 NL 6+ Hold'em,USD,-52,0,0,0,"6,805.29","3,076.97",0,0
23.1.2019 10:24,Table Auto Rebuy,Mnemosyne,0.00/1.00 NL 6+ Hold'em,USD,-52.73,0,0,0,"5,489.97","3,076.97",0,0
27.1.2019 18:06,Table Auto Rebuy,Erna,0.00/1.00 NL 6+ Hold'em,USD,-53.2,0,0,0,"6,633.17","3,076.97",0,0
21.1.2019 15:23,Table Auto Rebuy,Halley VI,0.00/1.00 NL 6+ Hold'em,USD,-53.4,0,0,0,"5,865.47","3,076.97",0,0
29.1.2019 20:24,Table Auto Rebuy,Ilioneus,0.00/1.00 NL 6+ Hold'em,USD,-53.65,0,0,0,"5,941.00","3,076.97",0,0
27.1.2019 18:17,Table Auto Rebuy,Zeissia,0.00/1.00 NL 6+ Hold'em,USD,-56.06,0,0,0,"6,410.11","3,076.97",0,0
16.1.2019 18:43,Table Rebuy,Aconcagua IV,0.00/1.00 NL 6+ Hold'em,USD,-57.62,0,0,0,"5,121.42","3,076.97",0,0
25.1.2019 16:57,Table Auto Rebuy,Aphelion,0.00/1.00 NL 6+ Hold'em,USD,-57.81,0,0,0,"7,051.65","3,076.97",0,0
29.1.2019 13:12,Table Auto Rebuy,Terpsichore,0.00/1.00 NL 6+ Hold'em,USD,-58.08,0,0,0,"6,685.27","3,076.97",0,0
28.1.2019 16:42,Table Auto Rebuy,Hippokoon II,0.00/1.00 NL 6+ Hold'em,USD,-58.59,0,0,0,"6,112.75","3,076.97",0,0
21.1.2019 20:57,Table Auto Rebuy,Nemausa III,0.00/1.00 NL 6+ Hold'em,USD,-59.68,0,0,0,"5,038.22","3,076.97",0,0
23.1.2019 10:31,Table Auto Rebuy,Mnemosyne,0.00/1.00 NL 6+ Hold'em,USD,-60.55,0,0,0,"5,347.42","3,076.97",0,0
29.1.2019 13:49,Table Auto Rebuy,Medea III,0.00/1.00 NL 6+ Hold'em,USD,-60.86,0,0,0,"6,176.63","3,076.97",0,0
29.1.2019 13:11,Table Auto Rebuy,Ruanda II,0.00/1.00 NL 6+ Hold'em,USD,-61.94,0,0,0,"6,743.35","3,076.97",0,0
22.1.2019 15:09,Table Auto Rebuy,Klymene VI,0.00/1.00 NL 6+ Hold'em,USD,-65.92,0,0,0,"5,148.49","3,076.97",0,0
21.1.2019 21:06,Table Auto Rebuy,Field IV,0.00/1.00 NL 6+ Hold'em,USD,-70,0,0,0,"5,268.82","3,076.97",0,0
24.1.2019 13:29,Table Auto Rebuy,Sova,0.00/1.00 NL 6+ Hold'em,USD,-71.65,0,0,0,"6,820.39","3,076.97",0,0
29.1.2019 13:08,Table Auto Rebuy,Terpsichore,0.00/1.00 NL 6+ Hold'em,USD,-73.19,0,0,0,"6,857.29","3,076.97",0,0
21.1.2019 12:53,Table Buy In,Leuschneria VI,0.00/0.50 NL 6+ Hold'em,USD,-75,0,0,0,"5,293.28","3,076.97",0,0
22.1.2019 15:19,Table Buy In,Salm IV,0.00/0.50 NL 6+ Hold'em,USD,-75,0,0,0,"4,936.05","3,076.97",0,0
23.1.2019 8:31,Table Buy In,Halaesus,0.00/0.50 NL 6+ Hold'em,USD,-75,0,0,0,"5,481.84","3,076.97",0,0
23.1.2019 8:33,Table Buy In,Anitra,0.00/0.50 NL 6+ Hold'em,USD,-75,0,0,0,"5,406.84","3,076.97",0,0
23.1.2019 10:27,Table Buy In,Montague,0.00/0.50 NL 6+ Hold'em,USD,-75,0,0,0,"5,414.97","3,076.97",0,0
23.1.2019 18:33,Table Buy In,Lameia,0.00/0.50 NL 6+ Hold'em,USD,-75,0,0,0,"6,458.10","3,076.97",0,0
23.1.2019 18:44,Table Auto Rebuy,Lameia,0.00/0.50 NL 6+ Hold'em,USD,-75,0,0,0,"6,226.33","3,076.97",0,0
23.1.2019 18:55,Table Buy In,Eulalia,0.00/0.50 NL 6+ Hold'em,USD,-75,0,0,0,"6,101.99","3,076.97",0,0
24.1.2019 7:24,Table Buy In,Edmee,0.00/0.50 NL 6+ Hold'em,USD,-75,0,0,0,"6,735.65","3,076.97",0,0
28.1.2019 19:07,Table Buy In,Skuld,0.00/0.50 NL 6+ Hold'em,USD,-75,0,0,0,"7,378.19","3,076.97",0,0
25.1.2019 21:03,Table Auto Rebuy,Gyptis,0.00/1.00 NL 6+ Hold'em,USD,-87.05,0,0,0,"7,507.33","3,076.97",0,0
29.1.2019 20:19,Table Auto Rebuy,Ilioneus,0.00/1.00 NL 6+ Hold'em,USD,-88.3,0,0,0,"5,994.65","3,076.97",0,0
21.1.2019 20:33,Table Auto Rebuy,Klytia V,0.00/1.00 NL 6+ Hold'em,USD,-97.71,0,0,0,"5,516.03","3,076.97",0,0
16.1.2019 15:07,Table Buy In,Iapetus III,0.00/0.50 NL 6+ Hold'em,USD,-100,0,0,0,"5,948.48","3,076.97",0,0
16.1.2019 15:27,Table Buy In,Botein V,0.00/0.50 NL 6+ Hold'em,USD,-100,0,0,0,"5,848.48","3,076.97",0,0
16.1.2019 18:16,Table Buy In,Marina III,0.00/0.50 NL 6+ Hold'em,USD,-100,0,0,0,"5,762.08","3,076.97",0,0
17.1.2019 7:12,Table Buy In,Cyrene V,0.00/0.50 NL 6+ Hold'em,USD,-100,0,0,0,"5,388.18","3,076.97",0,0
28.1.2019 16:17,Table Buy In,Hippokoon II,0.00/1.00 NL 6+ Hold'em,USD,-100,0,0,0,"6,119.90","3,076.97",0,0
29.1.2019 17:02,Table Buy In,Markab,0.00/1.00 NL 6+ Hold'em,USD,-100,0,0,0,"6,757.97","3,076.97",0,0
29.1.2019 19:50,Table Buy In,Ilioneus,0.00/1.00 NL 6+ Hold'em,USD,-100,0,0,0,"6,485.63","3,076.97",0,0
25.1.2019 16:37,Table Auto Rebuy,Kalypso,0.00/2.00 NL 6+ Hold'em,USD,-100.22,0,0,0,"7,760.39","3,076.97",0,0
30.1.2019 8:09,Table Auto Rebuy,Hypatia,0.00/2.00 NL 6+ Hold'em,USD,-100.6,0,0,0,"6,047.04","3,076.97",0,0
22.1.2019 15:15,Table Auto Rebuy,Tomita V,0.00/1.00 NL 6+ Hold'em,USD,-100.63,0,0,0,"5,023.86","3,076.97",0,0
17.1.2019 18:20,Table Auto Rebuy,Fragaria V,0.00/1.00 NL 6+ Hold'em,USD,-100.66,0,0,0,"5,509.81","3,076.97",0,0
24.1.2019 13:00,Table Auto Rebuy,Klotilde,0.00/2.00 NL 6+ Hold'em,USD,-104,0,0,0,"7,024.31","3,076.97",0,0
29.1.2019 18:09,Table Auto Rebuy,Terpsichore,0.00/1.00 NL 6+ Hold'em,USD,-105.16,0,0,0,"6,327.75","3,076.97",0,0
25.1.2019 20:26,Table Auto Rebuy,Gyptis,0.00/1.00 NL 6+ Hold'em,USD,-105.35,0,0,0,"8,096.28","3,076.97",0,0
25.1.2019 19:38,Table Auto Rebuy,Prieska,0.00/2.00 NL 6+ Hold'em,USD,-105.69,0,0,0,"7,882.06","3,076.97",0,0
26.1.2019 11:37,Table Auto Rebuy,Leo Minor,0.00/1.00 NL 6+ Hold'em,USD,-116.28,0,0,0,"7,319.34","3,076.97",0,0
26.1.2019 11:50,Table Auto Rebuy,Noemi II,0.00/1.00 NL 6+ Hold'em,USD,-123.88,0,0,0,"7,036.00","3,076.97",0,0
22.1.2019 7:50,Table Auto Rebuy,Crater VI,0.00/1.00 NL 6+ Hold'em,USD,-126.84,0,0,0,"5,262.66","3,076.97",0,0
26.1.2019 7:30,Table Auto Rebuy,Lynx,0.00/1.00 NL 6+ Hold'em,USD,-130.93,0,0,0,"7,747.35","3,076.97",0,0
29.1.2019 17:10,Table Rebuy,Markab,0.00/1.00 NL 6+ Hold'em,USD,-131.25,0,0,0,"6,612.91","3,076.97",0,0
24.1.2019 7:16,Table Auto Rebuy,Pele,0.00/1.00 NL 6+ Hold'em,USD,-132.75,0,0,0,"6,529.15","3,076.97",0,0
30.1.2019 8:33,Table Auto Rebuy,Hyperborea,0.00/1.00 NL 6+ Hold'em,USD,-133.57,0,0,0,"5,910.49","3,076.97",0,0
27.1.2019 18:23,Table Auto Rebuy,Zeissia,0.00/1.00 NL 6+ Hold'em,USD,-135.21,0,0,0,"6,531.01","3,076.97",0,0
29.1.2019 13:00,Table Auto Rebuy,Ruanda II,0.00/1.00 NL 6+ Hold'em,USD,-135.68,0,0,0,"7,115.48","3,076.97",0,0
29.1.2019 13:20,Table Auto Rebuy,Ruanda II,0.00/1.00 NL 6+ Hold'em,USD,-137.25,0,0,0,"6,398.02","3,076.97",0,0
16.1.2019 18:41,Table Auto Rebuy,Dollfus IV,0.00/1.00 NL 6+ Hold'em,USD,-137.53,0,0,0,"5,179.04","3,076.97",0,0
29.1.2019 20:09,Table Auto Rebuy,Ilioneus,0.00/1.00 NL 6+ Hold'em,USD,-138,0,0,0,"6,133.65","3,076.97",0,0
25.1.2019 20:33,Table Auto Rebuy,Lacerta,0.00/2.00 NL 6+ Hold'em,USD,-138.34,0,0,0,"8,068.71","3,076.97",0,0
23.1.2019 16:09,Table Auto Rebuy,Griqua,0.00/1.00 NL 6+ Hold'em,USD,-142.87,0,0,0,"4,917.81","3,076.97",0,0
25.1.2019 16:43,Table Auto Rebuy,Kalypso,0.00/2.00 NL 6+ Hold'em,USD,-144.23,0,0,0,"7,601.16","3,076.97",0,0
27.1.2019 18:29,Table Auto Rebuy,Rhodope,0.00/1.00 NL 6+ Hold'em,USD,-144.6,0,0,0,"6,386.41","3,076.97",0,0
25.1.2019 20:48,Table Auto Rebuy,Epeigeus,0.00/1.00 NL 6+ Hold'em,USD,-147.2,0,0,0,"7,708.11","3,076.97",0,0
17.1.2019 16:55,Table Buy In,Fragaria V,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,874.82","3,076.97",0,0
17.1.2019 16:55,Table Buy In,Aletheia II,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,724.82","3,076.97",0,0
17.1.2019 17:14,Table Auto Rebuy,Aletheia II,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,516.96","3,076.97",0,0
21.1.2019 12:52,Table Buy In,Marina IV,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,518.28","3,076.97",0,0
21.1.2019 12:52,Table Buy In,Azelfafage V,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,368.28","3,076.97",0,0
21.1.2019 12:56,Table Auto Rebuy,Marina IV,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,259.48","3,076.97",0,0
26.1.2019 11:32,Tournament Registration,2513332657<font color=-x-tourn-step-euro><b>$27 Saturday Eliminator [Progressive KO] </font> <font color=-x-tourn-guarantee>$80K Gtd</font></b>, NL Hold'em Buy-In: 24.55/2.45,USD,-27,0,0,0,"7,994.62","3,076.97",0,0
26.1.2019 11:32,Tournament Registration,2513297707<font color=-x-tourn-special><b>Bounty Builder $44 [Saturday Special] </font> <font color=-x-tourn-guarantee>$75K Gtd</font></b>, NL Hold'em Buy-In: 40.00/4.00,USD,-44,0,0,0,"7,950.62","3,076.97",0,0
26.1.2019 11:34,Tournament Registration,2513297662<font color=-x-tourn-special><b>Bounty Builder $215 [Saturday Special] </font> <font color=-x-tourn-guarantee>$60K Gtd</font></b>, NL Hold'em Buy-In: 200.00/15.00,USD,-215,0,0,0,"7,735.62","3,076.97",0,0
21.1.2019 13:05,Table Auto Rebuy,Marina IV,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,109.48","3,076.97",0,0
21.1.2019 13:10,Table Auto Rebuy,Marina IV,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"4,959.48","3,076.97",0,0
21.1.2019 13:20,Table Buy In,Ariadne V,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"4,809.48","3,076.97",0,0
21.1.2019 13:45,Table Buy In,Mimosa,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,176.88","3,076.97",0,0
21.1.2019 13:45,Table Buy In,Alsafi VII,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,026.88","3,076.97",0,0
21.1.2019 14:04,Table Buy In,Halley VI,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"4,876.88","3,076.97",0,0
21.1.2019 14:05,Table Buy In,Ariadne V,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"4,726.88","3,076.97",0,0
21.1.2019 14:05,Table Buy In,Azelfafage V,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"4,908.19","3,076.97",0,0
21.1.2019 15:17,Table Buy In,Halley VI,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,068.87","3,076.97",0,0
26.1.2019 12:03,Tournament Registration,2513281871<font color=-x-tourn-satellite>High Roller Club: Saturday KO</font> <font color=Magenta><b>Mega</b></font> <font color=-x-tourn-satellite>Sat: $55 NLHE </font> <font color=-x-tourn-guarantee>3 Seats Gtd</font>, NL Hold'em Buy-In: 50.00/5.00,USD,-55,0,0,0,"6,944.22","3,076.97",0,0
26.1.2019 12:04,Tournament Registration,2513281864<font color=-x-tourn-satellite>High Roller Club: Bounty Builder HR</font> <font color=Magenta><b>Deadline</b></font> <font color=-x-tourn-satellite>Sat: $55 NLHE </font> <font color=-x-tourn-guarantee>5 Seats Gtd</font>, NL Hold'em Buy-In: 50.00/5.00,USD,-55,0,0,0,"6,889.22","3,076.97",0,0
26.1.2019 12:05,Reward: Knockout Bounty,2513332657,,USD,6.13,0,0,0,"6,901.48","3,076.97",0,0
26.1.2019 12:05,Reward: Knockout Bounty,2513332657,,USD,6.13,0,0,0,"6,895.35","3,076.97",0,0
21.1.2019 15:17,Table Buy In,Ophiuchus VII,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,918.87","3,076.97",0,0
21.1.2019 15:27,Table Buy In,Syringa VI,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,702.47","3,076.97",0,0
26.1.2019 12:27,Tournament Re-entry,2513281864,,USD,-55,0,0,0,"6,790.67","3,076.97",0,0
21.1.2019 16:35,Table Buy In,Field IV,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,253.59","3,076.97",0,0
26.1.2019 13:17,Tournament prize won (Satellite),2513281864<font color=-x-tourn-satellite>High Roller Club: Bounty Builder HR</font> <font color=Magenta><b>Deadline</b></font> <font color=-x-tourn-satellite>Sat: $55 NLHE </font> <font color=-x-tourn-guarantee>5 Seats Gtd</font>, NL Hold'em Buy-In: 50.00/5.00,USD,0,0,530,0,"7,044.55","3,076.97",530,0
26.1.2019 13:17,Tournament Registration (Satellite),2513280789<b><font color=#DAA520>High Roller Club: </font>$530 Bounty Builder HR [Progressive KO]  <font color=-x-tourn-guarantee>$115K Gtd</font></b>, NL Hold'em Buy-In: 500.00/30.00,USD,0,0,-530,0,"7,044.55","3,076.97",0,0
26.1.2019 13:31,Tournament Registration,2513297802<font color=-x-tourn-special><b>Bounty Builder $109 [Saturday Special] </font> <font color=-x-tourn-guarantee>$125K Gtd</font></b>, NL Hold'em Buy-In: 100.00/9.00,USD,-109,0,0,0,"6,935.55","3,076.97",0,0
21.1.2019 16:54,Table Buy In,Phact V,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"6,053.21","3,076.97",0,0
21.1.2019 17:14,Table Auto Rebuy,Field IV,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,799.57","3,076.97",0,0
21.1.2019 17:17,Table Auto Rebuy,Field IV,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,623.57","3,076.97",0,0
21.1.2019 20:18,Table Buy In,Klytia V,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,768.57","3,076.97",0,0
21.1.2019 20:19,Table Buy In,Luce,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,618.57","3,076.97",0,0
21.1.2019 20:53,Table Buy In,Field IV,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,212.40","3,076.97",0,0
21.1.2019 20:54,Table Buy In,Sirona,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,062.40","3,076.97",0,0
21.1.2019 20:56,Table Buy In,Nemausa III,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"4,912.40","3,076.97",0,0
22.1.2019 7:41,Table Buy In,Indus V,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,539.50","3,076.97",0,0
22.1.2019 7:41,Table Buy In,Crater VI,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,389.50","3,076.97",0,0
22.1.2019 8:07,Table Buy In,Mekbuda V,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,507.41","3,076.97",0,0
22.1.2019 15:08,Table Buy In,Tomita V,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,364.41","3,076.97",0,0
22.1.2019 15:08,Table Buy In,Klymene VI,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,214.41","3,076.97",0,0
23.1.2019 8:31,Table Buy In,Mnemosyne,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,556.84","3,076.97",0,0
23.1.2019 8:37,Table Buy In,Verbaandert,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,256.84","3,076.97",0,0
23.1.2019 10:18,Table Buy In,Baillauda,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,705.70","3,076.97",0,0
27.1.2019 13:16,Tournament Registration,2513332724<font color=-x-tourn-step-euro><b>$22 Double Deuce [Turbo] </font> <font color=-x-tourn-guarantee>$125K Gtd</font></b>, NL Hold'em Buy-In: 20.00/2.00,USD,-22,0,0,0,"7,250.38","3,076.97",0,0
27.1.2019 13:17,Tournament Registration,2513323027<font color=-x-tourn-step-euro><b>$109 SUNDAY MILLION </font> <font color=-x-tourn-guarantee>$1 000 000 Gtd</font></b> - <font color=purple><b>New Buy-In!</b></font>, NL Hold'em Buy-In: 100.00/9.00,USD,-109,0,0,0,"7,141.38","3,076.97",0,0
27.1.2019 14:11,Tournament Registration,2513297810<font color=-x-tourn-special><b>Bounty Builder $109 </font> <font color=-x-tourn-guarantee>$200K Gtd</font></b>, NL Hold'em Buy-In: 100.00/9.00,USD,-109,0,0,0,"7,032.38","3,076.97",0,0
27.1.2019 14:34,Tournament Registration,2513283701<b><font color=-x-tourn-special>Omania $109 PLO [Weekend Special] </font> <font color=-x-tourn-guarantee> $20K Gtd</font></b>, PL Omaha Buy-In: 100.00/9.00,USD,-109,0,0,0,"6,923.38","3,076.97",0,0
27.1.2019 14:38,Tournament Interim Payout,2513332724,,USD,35.18,0,0,0,"6,958.56","3,076.97",0,0
27.1.2019 15:03,Tournament Won,2513332724<font color=-x-tourn-step-euro><b>$22 Double Deuce [Turbo] </font> <font color=-x-tourn-guarantee>$125K Gtd</font></b>, NL Hold'em Buy-In: 20.00/2.00,USD,5.7,0,0,0,"6,964.26","3,076.97",0,0
27.1.2019 16:06,Tournament Registration,2513283545<font color=-x-tourn-special><b>Sunday KOmania: $109 PLO [6-Max  Progressive KO] </font> <font color=-x-tourn-guarantee>$30K Gtd</font></b>, PL Omaha Buy-In: 100.00/9.00,USD,-109,0,0,0,"6,855.26","3,076.97",0,0
27.1.2019 17:14,Reward: Knockout Bounty,2513283545,,USD,37.5,0,0,0,"6,892.76","3,076.97",0,0
27.1.2019 17:24,Tournament Interim Payout,2513323027,,USD,178.82,0,0,0,"7,071.58","3,076.97",0,0
27.1.2019 17:39,Tournament Won,2513323027<font color=-x-tourn-step-euro><b>$109 SUNDAY MILLION </font> <font color=-x-tourn-guarantee>$1 000 000 Gtd</font></b> - <font color=purple><b>New Buy-In!</b></font>, NL Hold'em Buy-In: 100.00/9.00,USD,33.59,0,0,0,"7,105.17","3,076.97",0,0
27.1.2019 17:40,Tournament Registration,2513332757<font color=-x-tourn-step-euro><b>$109 Sunday Cooldown [8-Max  Turbo  Progressive KO] </font> <font color=-x-tourn-guarantee>$125K Gtd</font>, NL Hold'em Buy-In: 100.00/9.00,USD,-109,0,0,0,"6,996.17","3,076.97",0,0
23.1.2019 10:19,Table Buy In,Mnemosyne,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,555.70","3,076.97",0,0
23.1.2019 10:33,Table Auto Rebuy,Mnemosyne,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,197.42","3,076.97",0,0
23.1.2019 15:35,Table Buy In,Attica,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,649.51","3,076.97",0,0
23.1.2019 15:35,Table Buy In,Orthosie II,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,499.51","3,076.97",0,0
23.1.2019 15:36,Table Buy In,Wil II,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,349.51","3,076.97",0,0
23.1.2019 16:02,Table Buy In,Griqua,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,073.68","3,076.97",0,0
23.1.2019 16:23,Table Buy In,Philippina,0.00/1.00 NL 6+ Hold'em,USD,-150,0,0,0,"5,841.32","3,076.97",0,0
